sku,product_type,attribute set,Brand,name,Wheel Diameter,Wheel Width,PCD,Centre Bore,Offset,Source Price,Cost Currency,EAN,Search Colour 1,Search Colour 2,Search Colour 3,Style 1,Style 2,Style 3,description,short_description,Image 1,Image 2,Image 3,Video,tax_class_id,status,visibility,weight,Load Rating,Wheel Construction,Purpose,Warehouse Location,TUV Available,Warranty
,Simple,Alloys,TSW,Bathurst Silver W/Mirror Cut Face,19,10.5,5x114.3,76.1,27,184.50,USD,894732087749,Silver,Silver Polished,Polished,Twin 5 Spoke,Concave,,,,TSW-Bathurst-SilverMirrorFace-1,TSW-Bathurst-SilverMirrorFace-2,TSW-Bathurst-SilverMirrorFace-3,,2,Enabled,Visible,9.40,742.5,Flow Formed,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bathurst Silver W/Mirror Cut Face,19,10.5,5x120,76.1,27,184.50,USD,894732087756,Silver,Silver Polished,Polished,Twin 5 Spoke,Concave,,,,TSW-Bathurst-SilverMirrorFace-1,TSW-Bathurst-SilverMirrorFace-2,TSW-Bathurst-SilverMirrorFace-3,,2,Enabled,Visible,9.40,742.5,Flow Formed,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bathurst Silver W/Mirror Cut Face,19,8,5x100,72.1,35,184.50,USD,894732087763,Silver,Silver Polished,Polished,Twin 5 Spoke,Concave,,,,TSW-Bathurst-SilverMirrorFace-1,TSW-Bathurst-SilverMirrorFace-2,TSW-Bathurst-SilverMirrorFace-3,,2,Enabled,Visible,8.42,742.5,Flow Formed,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bathurst Silver W/Mirror Cut Face,19,8,5x108,72.1,40,184.50,USD,894732087787,Silver,Silver Polished,Polished,Twin 5 Spoke,Concave,,,,TSW-Bathurst-SilverMirrorFace-1,TSW-Bathurst-SilverMirrorFace-2,TSW-Bathurst-SilverMirrorFace-3,,2,Enabled,Visible,8.32,607.5,Flow Formed,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bathurst Silver W/Mirror Cut Face,19,8,5x114.3,76.1,35,184.50,USD,894732087770,Silver,Silver Polished,Polished,Twin 5 Spoke,Concave,,,,TSW-Bathurst-SilverMirrorFace-1,TSW-Bathurst-SilverMirrorFace-2,TSW-Bathurst-SilverMirrorFace-3,,2,Enabled,Visible,8.32,742.5,Flow Formed,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bathurst Silver W/Mirror Cut Face,19,8.5,5x112,72.1,32,184.50,USD,894732087800,Silver,Silver Polished,Polished,Twin 5 Spoke,Concave,,,,TSW-Bathurst-SilverMirrorFace-1,TSW-Bathurst-SilverMirrorFace-2,TSW-Bathurst-SilverMirrorFace-3,,2,Enabled,Visible,8.77,742.5,Flow Formed,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bathurst Silver W/Mirror Cut Face,19,8.5,5x112,72.1,43,184.50,USD,894732087824,Silver,Silver Polished,Polished,Twin 5 Spoke,Concave,,,,TSW-Bathurst-SilverMirrorFace-1,TSW-Bathurst-SilverMirrorFace-2,TSW-Bathurst-SilverMirrorFace-3,,2,Enabled,Visible,8.68,742.5,Flow Formed,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bathurst Silver W/Mirror Cut Face,19,8.5,5x114.3,76.1,15,184.50,USD,894732087794,Silver,Silver Polished,Polished,Twin 5 Spoke,Concave,,,,TSW-Bathurst-SilverMirrorFace-1,TSW-Bathurst-SilverMirrorFace-2,TSW-Bathurst-SilverMirrorFace-3,,2,Enabled,Visible,9.50,742.5,Flow Formed,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bathurst Silver W/Mirror Cut Face,19,8.5,5x120,76.1,35,184.50,USD,894732087817,Silver,Silver Polished,Polished,Twin 5 Spoke,Concave,,,,TSW-Bathurst-SilverMirrorFace-1,TSW-Bathurst-SilverMirrorFace-2,TSW-Bathurst-SilverMirrorFace-3,,2,Enabled,Visible,8.68,742.5,Flow Formed,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bathurst Silver W/Mirror Cut Face,19,9,5x114.3,76.1,30,184.50,USD,894732087848,Silver,Silver Polished,Polished,Twin 5 Spoke,Concave,,,,TSW-Bathurst-SilverMirrorFace-1,TSW-Bathurst-SilverMirrorFace-2,TSW-Bathurst-SilverMirrorFace-3,,2,Enabled,Visible,8.64,742.5,Flow Formed,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bathurst Silver W/Mirror Cut Face,19,9,5x120,76.1,15,184.50,USD,894732087831,Silver,Silver Polished,Polished,Twin 5 Spoke,Concave,,,,TSW-Bathurst-SilverMirrorFace-1,TSW-Bathurst-SilverMirrorFace-2,TSW-Bathurst-SilverMirrorFace-3,,2,Enabled,Visible,9.80,742.5,Flow Formed,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bathurst Silver W/Mirror Cut Face,19,9.5,5x112,72.1,39,184.50,USD,894732087855,Silver,Silver Polished,Polished,Twin 5 Spoke,Concave,,,,TSW-Bathurst-SilverMirrorFace-1,TSW-Bathurst-SilverMirrorFace-2,TSW-Bathurst-SilverMirrorFace-3,,2,Enabled,Visible,8.48,742.5,Flow Formed,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bathurst Silver W/Mirror Cut Face,19,9.5,5x114.3,76.1,39,184.50,USD,894732087862,Silver,Silver Polished,Polished,Twin 5 Spoke,Concave,,,,TSW-Bathurst-SilverMirrorFace-1,TSW-Bathurst-SilverMirrorFace-2,TSW-Bathurst-SilverMirrorFace-3,,2,Enabled,Visible,9.31,742.5,Flow Formed,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bathurst Silver W/Mirror Cut Face,19,9.5,5x120,76.1,39,184.50,USD,894732087879,Silver,Silver Polished,Polished,Twin 5 Spoke,Concave,,,,TSW-Bathurst-SilverMirrorFace-1,TSW-Bathurst-SilverMirrorFace-2,TSW-Bathurst-SilverMirrorFace-3,,2,Enabled,Visible,9.31,742.5,Flow Formed,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bathurst Silver W/Mirror Cut Face,20,10,5x112,72.1,25,207.00,USD,894732087909,Silver,Silver Polished,Polished,Twin 5 Spoke,Concave,,,,TSW-Bathurst-SilverMirrorFace-1,TSW-Bathurst-SilverMirrorFace-2,TSW-Bathurst-SilverMirrorFace-3,,2,Enabled,Visible,10.01,742.5,Flow Formed,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bathurst Silver W/Mirror Cut Face,20,10,5x112,72.1,40,207.00,USD,894732087923,Silver,Silver Polished,Polished,Twin 5 Spoke,Concave,,,,TSW-Bathurst-SilverMirrorFace-1,TSW-Bathurst-SilverMirrorFace-2,TSW-Bathurst-SilverMirrorFace-3,,2,Enabled,Visible,9.49,742.5,Flow Formed,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bathurst Silver W/Mirror Cut Face,20,10,5x114.3,76.1,40,207.00,USD,894732087930,Silver,Silver Polished,Polished,Twin 5 Spoke,Concave,,,,TSW-Bathurst-SilverMirrorFace-1,TSW-Bathurst-SilverMirrorFace-2,TSW-Bathurst-SilverMirrorFace-3,,2,Enabled,Visible,9.94,742.5,Flow Formed,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bathurst Silver W/Mirror Cut Face,20,10,5x120,76.1,35,207.00,USD,894732087916,Silver,Silver Polished,Polished,Twin 5 Spoke,Concave,,,,TSW-Bathurst-SilverMirrorFace-1,TSW-Bathurst-SilverMirrorFace-2,TSW-Bathurst-SilverMirrorFace-3,,2,Enabled,Visible,9.45,742.5,Flow Formed,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bathurst Silver W/Mirror Cut Face,20,10.5,5x114.3,76.1,25,207.00,USD,894732087886,Silver,Silver Polished,Polished,Twin 5 Spoke,Concave,,,,TSW-Bathurst-SilverMirrorFace-1,TSW-Bathurst-SilverMirrorFace-2,TSW-Bathurst-SilverMirrorFace-3,,2,Enabled,Visible,10.45,742.5,Flow Formed,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bathurst Silver W/Mirror Cut Face,20,10.5,5x120,76.1,25,207.00,USD,894732087893,Silver,Silver Polished,Polished,Twin 5 Spoke,Concave,,,,TSW-Bathurst-SilverMirrorFace-1,TSW-Bathurst-SilverMirrorFace-2,TSW-Bathurst-SilverMirrorFace-3,,2,Enabled,Visible,10.52,742.5,Flow Formed,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bathurst Silver W/Mirror Cut Face,20,11,5x114.3,76.1,50,207.00,USD,894732099988,Silver,Silver Polished,Polished,Twin 5 Spoke,Concave,,,,TSW-Bathurst-SilverMirrorFace-1,TSW-Bathurst-SilverMirrorFace-2,TSW-Bathurst-SilverMirrorFace-3,,2,Enabled,Visible,10.78,742.5,Flow Formed,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bathurst Silver W/Mirror Cut Face,20,8.5,5x108,72.1,40,207.00,USD,894732087954,Silver,Silver Polished,Polished,Twin 5 Spoke,Concave,,,,TSW-Bathurst-SilverMirrorFace-1,TSW-Bathurst-SilverMirrorFace-2,TSW-Bathurst-SilverMirrorFace-3,,2,Enabled,Visible,9.47,742.5,Flow Formed,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bathurst Silver W/Mirror Cut Face,20,8.5,5x112,72.1,20,207.00,USD,894732087947,Silver,Silver Polished,Polished,Twin 5 Spoke,Concave,,,,TSW-Bathurst-SilverMirrorFace-1,TSW-Bathurst-SilverMirrorFace-2,TSW-Bathurst-SilverMirrorFace-3,,2,Enabled,Visible,9.91,742.5,Flow Formed,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bathurst Silver W/Mirror Cut Face,20,8.5,5x114.3,76.1,40,207.00,USD,894732087961,Silver,Silver Polished,Polished,Twin 5 Spoke,Concave,,,,TSW-Bathurst-SilverMirrorFace-1,TSW-Bathurst-SilverMirrorFace-2,TSW-Bathurst-SilverMirrorFace-3,,2,Enabled,Visible,9.24,742.5,Flow Formed,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bathurst Silver W/Mirror Cut Face,20,9,5x112,72.1,35,207.00,USD,894732088005,Silver,Silver Polished,Polished,Twin 5 Spoke,Concave,,,,TSW-Bathurst-SilverMirrorFace-1,TSW-Bathurst-SilverMirrorFace-2,TSW-Bathurst-SilverMirrorFace-3,,2,Enabled,Visible,9.62,742.5,Flow Formed,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bathurst Silver W/Mirror Cut Face,20,9,5x114.3,76.1,20,207.00,USD,894732087985,Silver,Silver Polished,Polished,Twin 5 Spoke,Concave,,,,TSW-Bathurst-SilverMirrorFace-1,TSW-Bathurst-SilverMirrorFace-2,TSW-Bathurst-SilverMirrorFace-3,,2,Enabled,Visible,10.36,742.5,Flow Formed,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bathurst Silver W/Mirror Cut Face,20,9,5x114.3,76.1,30,207.00,USD,894732087992,Silver,Silver Polished,Polished,Twin 5 Spoke,Concave,,,,TSW-Bathurst-SilverMirrorFace-1,TSW-Bathurst-SilverMirrorFace-2,TSW-Bathurst-SilverMirrorFace-3,,2,Enabled,Visible,9.49,742.5,Flow Formed,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bathurst Silver W/Mirror Cut Face,20,9,5x120,76.1,15,207.00,USD,894732087978,Silver,Silver Polished,Polished,Twin 5 Spoke,Concave,,,,TSW-Bathurst-SilverMirrorFace-1,TSW-Bathurst-SilverMirrorFace-2,TSW-Bathurst-SilverMirrorFace-3,,2,Enabled,Visible,10.52,742.5,Flow Formed,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bathurst Silver W/Mirror Cut Face,20,9,5x120,76.1,35,207.00,USD,894732088012,Silver,Silver Polished,Polished,Twin 5 Spoke,Concave,,,,TSW-Bathurst-SilverMirrorFace-1,TSW-Bathurst-SilverMirrorFace-2,TSW-Bathurst-SilverMirrorFace-3,,2,Enabled,Visible,9.67,742.5,Flow Formed,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bathurst Silver W/Mirror Cut Face,20,9.5,5x114.3,76.1,35,234.00,USD,894732100004,Silver,Silver Polished,Polished,Twin 5 Spoke,Concave,,,,TSW-Bathurst-SilverMirrorFace-1,TSW-Bathurst-SilverMirrorFace-2,TSW-Bathurst-SilverMirrorFace-3,,2,Enabled,Visible,9.68,900,Flow Formed,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bathurst Silver W/Mirror Cut Face,21,10,5x112,66.56,42,234.00,USD,894732106761,Silver,Silver Polished,Polished,Twin 5 Spoke,Concave,,,,TSW-Bathurst-SilverMirrorFace-1,TSW-Bathurst-SilverMirrorFace-2,TSW-Bathurst-SilverMirrorFace-3,,2,Enabled,Visible,12.76,900,Flow Formed,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bathurst Silver W/Mirror Cut Face,21,10,5x120,76.1,35,234.00,USD,894732106785,Silver,Silver Polished,Polished,Twin 5 Spoke,Concave,,,,TSW-Bathurst-SilverMirrorFace-1,TSW-Bathurst-SilverMirrorFace-2,TSW-Bathurst-SilverMirrorFace-3,,2,Enabled,Visible,12.38,900,Flow Formed,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bathurst Silver W/Mirror Cut Face,21,10.5,5x108,63.4,45,234.00,USD,894732106808,Silver,Silver Polished,Polished,Twin 5 Spoke,Concave,,,,TSW-Bathurst-SilverMirrorFace-1,TSW-Bathurst-SilverMirrorFace-2,TSW-Bathurst-SilverMirrorFace-3,,2,Enabled,Visible,12.47,900,Flow Formed,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bathurst Silver W/Mirror Cut Face,21,10.5,5x112,66.56,32,234.00,USD,894732106822,Silver,Silver Polished,Polished,Twin 5 Spoke,Concave,,,,TSW-Bathurst-SilverMirrorFace-1,TSW-Bathurst-SilverMirrorFace-2,TSW-Bathurst-SilverMirrorFace-3,,2,Enabled,Visible,12.20,900,Flow Formed,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bathurst Silver W/Mirror Cut Face,21,10.5,5x112,66.56,41,234.00,USD,894732106846,Silver,Silver Polished,Polished,Twin 5 Spoke,Concave,,,,TSW-Bathurst-SilverMirrorFace-1,TSW-Bathurst-SilverMirrorFace-2,TSW-Bathurst-SilverMirrorFace-3,,2,Enabled,Visible,12.24,900,Flow Formed,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bathurst Silver W/Mirror Cut Face,21,10.5,5x114.3,76.1,50,234.00,USD,894732106861,Silver,Silver Polished,Polished,Twin 5 Spoke,Concave,,,,TSW-Bathurst-SilverMirrorFace-1,TSW-Bathurst-SilverMirrorFace-2,TSW-Bathurst-SilverMirrorFace-3,,2,Enabled,Visible,12.98,900,Flow Formed,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bathurst Silver W/Mirror Cut Face,21,10.5,5x120,76.1,35,234.00,USD,894732106884,Silver,Silver Polished,Polished,Twin 5 Spoke,Concave,,,,TSW-Bathurst-SilverMirrorFace-1,TSW-Bathurst-SilverMirrorFace-2,TSW-Bathurst-SilverMirrorFace-3,,2,Enabled,Visible,13.21,900,Flow Formed,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bathurst Silver W/Mirror Cut Face,21,10.5,5x130,71.5,55,234.00,USD,894732106907,Silver,Silver Polished,Polished,Twin 5 Spoke,Concave,,,,TSW-Bathurst-SilverMirrorFace-1,TSW-Bathurst-SilverMirrorFace-2,TSW-Bathurst-SilverMirrorFace-3,,2,Enabled,Visible,13.14,900,Flow Formed,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bathurst Silver W/Mirror Cut Face,21,11,5x120,76.1,25,234.00,USD,894732106921,Silver,Silver Polished,Polished,Twin 5 Spoke,Concave,,,,TSW-Bathurst-SilverMirrorFace-1,TSW-Bathurst-SilverMirrorFace-2,TSW-Bathurst-SilverMirrorFace-3,,2,Enabled,Visible,13.66,900,Flow Formed,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bathurst Silver W/Mirror Cut Face,21,11,5x130,71.5,56,234.00,USD,894732106945,Silver,Silver Polished,Polished,Twin 5 Spoke,Concave,,,,TSW-Bathurst-SilverMirrorFace-1,TSW-Bathurst-SilverMirrorFace-2,TSW-Bathurst-SilverMirrorFace-3,,2,Enabled,Visible,12.40,900,Flow Formed,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bathurst Silver W/Mirror Cut Face,21,9,5x108,63.4,40,234.00,USD,894732106648,Silver,Silver Polished,Polished,Twin 5 Spoke,Concave,,,,TSW-Bathurst-SilverMirrorFace-1,TSW-Bathurst-SilverMirrorFace-2,TSW-Bathurst-SilverMirrorFace-3,,2,Enabled,Visible,12.74,900,Flow Formed,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bathurst Silver W/Mirror Cut Face,21,9,5x112,66.56,25,234.00,USD,894732106662,Silver,Silver Polished,Polished,Twin 5 Spoke,Concave,,,,TSW-Bathurst-SilverMirrorFace-1,TSW-Bathurst-SilverMirrorFace-2,TSW-Bathurst-SilverMirrorFace-3,,2,Enabled,Visible,12.80,900,Flow Formed,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bathurst Silver W/Mirror Cut Face,21,9,5x112,66.56,37,234.00,USD,894732106686,Silver,Silver Polished,Polished,Twin 5 Spoke,Concave,,,,TSW-Bathurst-SilverMirrorFace-1,TSW-Bathurst-SilverMirrorFace-2,TSW-Bathurst-SilverMirrorFace-3,,2,Enabled,Visible,12.51,900,Flow Formed,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bathurst Silver W/Mirror Cut Face,21,9,5x114.3,76.1,35,234.00,USD,894732106709,Silver,Silver Polished,Polished,Twin 5 Spoke,Concave,,,,TSW-Bathurst-SilverMirrorFace-1,TSW-Bathurst-SilverMirrorFace-2,TSW-Bathurst-SilverMirrorFace-3,,2,Enabled,Visible,12.49,900,Flow Formed,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bathurst Silver W/Mirror Cut Face,21,9,5x120,76.1,25,234.00,USD,894732106723,Silver,Silver Polished,Polished,Twin 5 Spoke,Concave,,,,TSW-Bathurst-SilverMirrorFace-1,TSW-Bathurst-SilverMirrorFace-2,TSW-Bathurst-SilverMirrorFace-3,,2,Enabled,Visible,12.33,900,Flow Formed,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bathurst Silver W/Mirror Cut Face,21,9,5x130,71.5,47,234.00,USD,894732106747,Silver,Silver Polished,Polished,Twin 5 Spoke,Concave,,,,TSW-Bathurst-SilverMirrorFace-1,TSW-Bathurst-SilverMirrorFace-2,TSW-Bathurst-SilverMirrorFace-3,,2,Enabled,Visible,12.29,900,Flow Formed,Ideal for everyday driving,USA - 3-5 Days,No,
,Configurable,Alloys,TSW,Bristol Matt Black,,,,,,,,,Black,Matt Black,,5 Spoke,Concave,,,,TSW-Bristol-MattBlack-1,TSW-Bristol-MattBlack-2,,,2,Enabled,Visible,,,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bristol Matt Black,17,8,5x100,72.1,35,103.50,USD,894732088029,Black,Matt Black,,5 Spoke,Concave,,,,TSW-Bristol-MattBlack-1,TSW-Bristol-MattBlack-2,,,2,Enabled,Visible,11.32,891,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bristol Matt Black,17,8,5x112,72.1,32,103.50,USD,894732088036,Black,Matt Black,,5 Spoke,Concave,,,,TSW-Bristol-MattBlack-1,TSW-Bristol-MattBlack-2,,,2,Enabled,Visible,11.32,891,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bristol Matt Black,17,8,5x112,72.1,45,103.50,USD,894732088043,Black,Matt Black,,5 Spoke,Concave,,,,TSW-Bristol-MattBlack-1,TSW-Bristol-MattBlack-2,,,2,Enabled,Visible,11.32,891,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bristol Matt Black,17,8,5x114.3,76.1,20,103.50,USD,894732088050,Black,Matt Black,,5 Spoke,Concave,,,,TSW-Bristol-MattBlack-1,TSW-Bristol-MattBlack-2,,,2,Enabled,Visible,11.32,891,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bristol Matt Black,17,8,5x114.3,76.1,40,103.50,USD,894732088067,Black,Matt Black,,5 Spoke,Concave,,,,TSW-Bristol-MattBlack-1,TSW-Bristol-MattBlack-2,,,2,Enabled,Visible,11.32,891,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bristol Matt Black,17,8,5x120,76.1,35,103.50,USD,894732088074,Black,Matt Black,,5 Spoke,Concave,,,,TSW-Bristol-MattBlack-1,TSW-Bristol-MattBlack-2,,,2,Enabled,Visible,11.32,891,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bristol Matt Black,18,8.5,5x100,72.1,35,126.00,USD,894732088081,Black,Matt Black,,5 Spoke,Concave,,,,TSW-Bristol-MattBlack-1,TSW-Bristol-MattBlack-2,,,2,Enabled,Visible,11.36,891,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bristol Matt Black,18,8.5,5x112,72.1,32,126.00,USD,894732088098,Black,Matt Black,,5 Spoke,Concave,,,,TSW-Bristol-MattBlack-1,TSW-Bristol-MattBlack-2,,,2,Enabled,Visible,11.36,891,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bristol Matt Black,18,8.5,5x112,72.1,43,126.00,USD,894732088104,Black,Matt Black,,5 Spoke,Concave,,,,TSW-Bristol-MattBlack-1,TSW-Bristol-MattBlack-2,,,2,Enabled,Visible,11.36,891,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bristol Matt Black,18,8.5,5x114.3,76.1,20,126.00,USD,894732088111,Black,Matt Black,,5 Spoke,Concave,,,,TSW-Bristol-MattBlack-1,TSW-Bristol-MattBlack-2,,,2,Enabled,Visible,11.36,891,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bristol Matt Black,18,8.5,5x114.3,76.1,30,126.00,USD,894732088128,Black,Matt Black,,5 Spoke,Concave,,,,TSW-Bristol-MattBlack-1,TSW-Bristol-MattBlack-2,,,2,Enabled,Visible,11.36,891,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bristol Matt Black,18,8.5,5x114.3,76.1,40,126.00,USD,894732088135,Black,Matt Black,,5 Spoke,Concave,,,,TSW-Bristol-MattBlack-1,TSW-Bristol-MattBlack-2,,,2,Enabled,Visible,11.36,891,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bristol Matt Black,18,8.5,5x120,76.1,20,126.00,USD,894732088142,Black,Matt Black,,5 Spoke,Concave,,,,TSW-Bristol-MattBlack-1,TSW-Bristol-MattBlack-2,,,2,Enabled,Visible,11.36,891,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bristol Matt Black,18,8.5,5x120,76.1,30,126.00,USD,894732088159,Black,Matt Black,,5 Spoke,Concave,,,,TSW-Bristol-MattBlack-1,TSW-Bristol-MattBlack-2,,,2,Enabled,Visible,11.36,891,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bristol Matt Black,18,8.5,5x120,76.1,40,126.00,USD,894732088166,Black,Matt Black,,5 Spoke,Concave,,,,TSW-Bristol-MattBlack-1,TSW-Bristol-MattBlack-2,,,2,Enabled,Visible,11.36,891,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bristol Matt Black,18,9.5,5x112,72.1,35,126.00,USD,894732088197,Black,Matt Black,,5 Spoke,Concave,,,,TSW-Bristol-MattBlack-1,TSW-Bristol-MattBlack-2,,,2,Enabled,Visible,12.07,891,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bristol Matt Black,18,9.5,5x120,76.1,35,126.00,USD,894732088203,Black,Matt Black,,5 Spoke,Concave,,,,TSW-Bristol-MattBlack-1,TSW-Bristol-MattBlack-2,,,2,Enabled,Visible,12.07,891,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bristol Matt Black,18,9.5,5x114.3,76.1,20,126.00,USD,894732088180,Black,Matt Black,,5 Spoke,Concave,,,,TSW-Bristol-MattBlack-1,TSW-Bristol-MattBlack-2,,,2,Enabled,Visible,12.07,891,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bristol Matt Black,18,9.5,5x114.3,76.1,40,126.00,USD,894732088210,Black,Matt Black,,5 Spoke,Concave,,,,TSW-Bristol-MattBlack-1,TSW-Bristol-MattBlack-2,,,2,Enabled,Visible,12.07,891,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bristol Matt Black,18,9.5,5x120,76.1,20,126.00,USD,894732088173,Black,Matt Black,,5 Spoke,Concave,,,,TSW-Bristol-MattBlack-1,TSW-Bristol-MattBlack-2,,,2,Enabled,Visible,12.07,891,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bristol Matt Black,19,8.5,5x100,72.1,35,148.50,USD,894732088227,Black,Matt Black,,5 Spoke,Concave,,,,TSW-Bristol-MattBlack-1,TSW-Bristol-MattBlack-2,,,2,Enabled,Visible,13.75,891,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bristol Matt Black,19,8.5,5x112,72.1,32,148.50,USD,894732088234,Black,Matt Black,,5 Spoke,Concave,,,,TSW-Bristol-MattBlack-1,TSW-Bristol-MattBlack-2,,,2,Enabled,Visible,13.75,891,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bristol Matt Black,19,8.5,5x112,72.1,43,148.50,USD,894732088241,Black,Matt Black,,5 Spoke,Concave,,,,TSW-Bristol-MattBlack-1,TSW-Bristol-MattBlack-2,,,2,Enabled,Visible,13.75,891,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
,Simple,Alloys,TSW,Bristol Matt Black,19,8.5,5x114.3,76.1,40,148.50,USD,894732088258,Black,Matt Black,,5 Spoke,Concave,,,,TSW-Bristol-MattBlack-1,TSW-Bristol-MattBlack-2,,,2,Enabled,Visible,13.75,891,Monoblock,Ideal for everyday driving,USA - 3-5 Days,No,
